lead_time,avg_price_per_room,no_of_special_requests,booking_status
101,165.6,1,Not_Canceled
35,74.8,0,Canceled
26,226.5,0,Canceled
44,75,0,Not_Canceled
168,112.8,1,Canceled
47,118.8,1,Not_Canceled
40,87.3,1,Not_Canceled
346,115,1,Canceled
47,126,0,Canceled
10,95,0,Not_Canceled
123,143.1,1,Canceled
21,96,1,Not_Canceled
80,85.5,2,Not_Canceled
17,124,2,Not_Canceled
27,137.76,0,Canceled
104,82.45,2,Canceled
18,92.76,0,Not_Canceled
31,89.3,0,Not_Canceled
41,105.9,2,Not_Canceled
86,86.36,0,Not_Canceled
45,85,0,Not_Canceled
12,87,0,Not_Canceled
60,83.16,1,Not_Canceled
63,167.45,1,Canceled
280,110,0,Canceled
19,82.8,2,Not_Canceled
4,81,0,Not_Canceled
60,82.95,0,Canceled
1,96,0,Not_Canceled
23,85,0,Not_Canceled
33,182.85,1,Not_Canceled
7,143,3,Not_Canceled
1,66,0,Not_Canceled
104,84.56,2,Not_Canceled
268,80.75,0,Not_Canceled
82,90.45,2,Not_Canceled
143,112,1,Not_Canceled
91,80,0,Not_Canceled
78,136,1,Canceled
80,80.3,1,Not_Canceled
279,110,0,Canceled
60,76.58,1,Not_Canceled
32,85.5,0,Canceled
78,89.25,1,Canceled
346,115,1,Canceled
196,80.75,1,Not_Canceled
108,121.37,0,Canceled
41,107.1,0,Not_Canceled
42,144.23,0,Canceled
0,65,1,Not_Canceled
157,68,0,Not_Canceled
22,88.33,1,Not_Canceled
2,77.5,0,Not_Canceled
128,118.8,1,Canceled
65,89.25,2,Not_Canceled
105,75,0,Canceled
0,79,0,Not_Canceled
267,95,0,Canceled
68,96.6,1,Not_Canceled
25,84,0,Not_Canceled
0,117,0,Not_Canceled
216,137,0,Canceled
159,70,1,Not_Canceled
349,90,0,Canceled
10,94.91,1,Not_Canceled
1,71.7,0,Not_Canceled
143,120,1,Not_Canceled
30,88,1,Canceled
55,104,0,Not_Canceled
65,80.75,0,Not_Canceled
30,121,0,Not_Canceled
138,79.2,1,Canceled
12,171,0,Canceled
349,90,0,Canceled
198,90,0,Canceled
87,90,0,Canceled
44,233.1,0,Canceled
35,132.3,0,Canceled
275,110,0,Canceled
143,101.31,1,Not_Canceled
185,150.4,0,Canceled
87,135,1,Canceled
105,139.5,0,Canceled
55,150.45,2,Not_Canceled
94,76.5,0,Not_Canceled
65,132.6,0,Canceled
160,90,0,Canceled
68,105.3,1,Canceled
0,79,0,Not_Canceled
153,72.25,1,Not_Canceled
81,132.3,0,Canceled
130,101.98,0,Canceled
45,135.9,1,Not_Canceled
18,121,0,Canceled
5,104,0,Not_Canceled
123,117.3,1,Not_Canceled
134,65,0,Not_Canceled
57,78.3,0,Canceled
8,129.2,3,Not_Canceled
43,107.1,0,Canceled
20,68.53,0,Canceled
120,72.25,2,Not_Canceled
43,150.3,0,Canceled
1,107,0,Not_Canceled
16,156.92,0,Canceled
94,109.8,0,Canceled
67,49.09,1,Not_Canceled
212,78,0,Not_Canceled
220,156,1,Canceled
81,85,0,Not_Canceled
75,80,0,Canceled
177,68.68,1,Not_Canceled
180,80.75,0,Not_Canceled
166,110,0,Canceled
308,78.3,1,Canceled
52,135.9,0,Canceled
129,126.9,0,Canceled
4,109,0,Canceled
219,76.67,0,Not_Canceled
279,110,0,Canceled
22,200.75,1,Canceled
418,107,0,Canceled
40,168.3,0,Canceled
107,108,1,Not_Canceled
1,83,0,Not_Canceled
38,53.97,2,Not_Canceled
3,65,1,Not_Canceled
85,88.4,0,Canceled
0,135,0,Not_Canceled
12,90,0,Not_Canceled
6,116,0,Not_Canceled
132,72.25,0,Not_Canceled
0,76.5,0,Not_Canceled
232,131.4,1,Canceled
99,80,0,Not_Canceled
23,90.95,1,Not_Canceled
232,167.95,2,Canceled
58,119.85,1,Not_Canceled
4,64,0,Not_Canceled
386,115,1,Canceled
103,151.2,0,Canceled
111,96.9,0,Canceled
0,65,0,Not_Canceled
28,126,1,Canceled
103,72.5,0,Not_Canceled
157,117.68,2,Canceled
78,82.45,0,Not_Canceled
301,90,0,Not_Canceled
18,68.07,0,Not_Canceled
29,144.55,1,Not_Canceled
92,69.5,1,Not_Canceled
1,135,1,Not_Canceled
219,76.67,0,Not_Canceled
146,107,1,Canceled
5,162,2,Not_Canceled
1,126,0,Not_Canceled
36,159,1,Canceled
3,0,1,Not_Canceled
77,86.4,2,Not_Canceled
31,75,0,Canceled
49,126.9,1,Not_Canceled
18,62.83,1,Not_Canceled
273,109,0,Canceled
12,94,0,Not_Canceled
22,108.57,1,Not_Canceled
172,115.2,0,Canceled
39,65,0,Not_Canceled
230,137,0,Canceled
256,90,0,Not_Canceled
279,110,0,Canceled
11,70.3,1,Not_Canceled
286,117,0,Canceled
10,72.1,0,Not_Canceled
155,86.4,0,Canceled
5,122,1,Not_Canceled
322,52,0,Not_Canceled
55,108.9,1,Canceled
84,106.25,0,Canceled
270,62.8,0,Canceled
131,92.83,1,Not_Canceled
45,0,0,Not_Canceled
68,75,0,Not_Canceled
322,80,0,Canceled
120,132.3,2,Not_Canceled
237,90.95,2,Canceled
16,43,0,Not_Canceled
115,76,0,Not_Canceled
13,126,1,Not_Canceled
13,109.5,1,Not_Canceled
70,134.1,0,Canceled
277,79.57,0,Not_Canceled
26,133.8,0,Not_Canceled
84,231,1,Not_Canceled
110,104.4,1,Not_Canceled
3,120,0,Canceled
83,132.3,0,Canceled
150,123.3,0,Canceled
37,105,0,Not_Canceled
22,140,0,Not_Canceled
315,52,0,Not_Canceled
3,119,0,Canceled
19,121.2,2,Not_Canceled
150,101,0,Not_Canceled
105,75,0,Canceled
14,103.84,0,Not_Canceled
121,0,4,Not_Canceled
26,99.45,0,Not_Canceled
52,122.4,1,Not_Canceled
5,73.15,0,Not_Canceled
1,70,0,Not_Canceled
148,133.45,2,Not_Canceled
38,60,0,Not_Canceled
47,115.2,1,Not_Canceled
70,85.5,1,Not_Canceled
205,80.75,0,Canceled
169,106,0,Canceled
94,146.7,0,Canceled
308,68.69,0,Canceled
95,72.25,1,Canceled
4,75,2,Not_Canceled
3,46.54,0,Not_Canceled
0,146,1,Not_Canceled
83,120.15,2,Not_Canceled
282,76.67,0,Not_Canceled
46,156.6,0,Not_Canceled
65,214.83,0,Canceled
17,103.39,1,Canceled
302,100,0,Canceled
275,110,0,Canceled
88,87.3,0,Canceled
2,126,0,Not_Canceled
69,180.3,2,Not_Canceled
80,72.07,1,Canceled
280,110,0,Canceled
132,114.3,1,Not_Canceled
6,68,0,Not_Canceled
30,63.21,1,Not_Canceled
7,85,0,Not_Canceled
3,106,0,Not_Canceled
2,119,1,Not_Canceled
16,70.41,0,Not_Canceled
106,141.9,0,Not_Canceled
179,113.4,0,Canceled
18,101.25,1,Canceled
93,128.78,0,Canceled
35,89.1,0,Canceled
0,133,1,Not_Canceled
44,99,0,Canceled
9,72.8,0,Not_Canceled
49,71,0,Not_Canceled
59,85,0,Not_Canceled
1,208,0,Not_Canceled
313,77.69,0,Canceled
75,76.5,1,Canceled
0,178.33,1,Not_Canceled
8,114,2,Not_Canceled
28,70,2,Not_Canceled
159,70.5,0,Not_Canceled
6,70,0,Not_Canceled
61,91,0,Not_Canceled
4,169,1,Not_Canceled
315,52,0,Not_Canceled
90,90.95,0,Canceled
25,72.76,0,Not_Canceled
22,139,2,Not_Canceled
67,88.4,2,Canceled
1,95,1,Not_Canceled
4,0,0,Not_Canceled
275,106.2,0,Canceled
166,89.25,2,Not_Canceled
82,99.96,0,Not_Canceled
21,156,0,Canceled
346,115,1,Canceled
91,102.06,0,Canceled
22,62,0,Not_Canceled
84,79.2,0,Canceled
5,90,0,Not_Canceled
6,69,1,Not_Canceled
304,89,0,Canceled
17,77,1,Not_Canceled
40,110.7,0,Not_Canceled
12,75,1,Not_Canceled
1,119,2,Not_Canceled
6,77.25,0,Not_Canceled
0,0,4,Not_Canceled
19,126,1,Not_Canceled
80,53.97,1,Not_Canceled
62,104,0,Not_Canceled
8,116.67,1,Not_Canceled
245,110,0,Canceled
2,82,0,Not_Canceled
0,138,0,Not_Canceled
10,136.67,1,Not_Canceled
0,9,0,Not_Canceled
44,87.31,1,Not_Canceled
198,90.95,1,Not_Canceled
1,160,2,Not_Canceled
301,115,1,Canceled
60,89.25,3,Not_Canceled
104,125.1,1,Not_Canceled
181,124.2,0,Not_Canceled
16,76,0,Not_Canceled
15,220,0,Canceled
22,91,1,Not_Canceled
145,177.75,0,Canceled
160,137.7,0,Canceled
96,67.5,1,Not_Canceled
5,165,0,Not_Canceled
121,90,0,Canceled
245,110,0,Canceled
86,65,1,Not_Canceled
174,90.95,0,Canceled
118,110,0,Not_Canceled
10,79.75,0,Not_Canceled
16,101,1,Not_Canceled
239,128.7,0,Canceled
65,149.4,1,Canceled
42,60,0,Not_Canceled
44,75,0,Not_Canceled
44,96.3,0,Not_Canceled
63,74.8,1,Canceled
11,97.4,0,Not_Canceled
110,101.58,2,Not_Canceled
25,142.45,2,Not_Canceled
17,70,1,Not_Canceled
128,123.3,1,Canceled
18,72.9,0,Not_Canceled
11,151,1,Canceled
36,126.9,1,Not_Canceled
32,115.2,2,Not_Canceled
30,104.4,0,Canceled
10,118,0,Canceled
35,65.06,1,Not_Canceled
32,159.3,1,Canceled
40,108.23,0,Not_Canceled
243,65.29,0,Canceled
31,88,1,Not_Canceled
34,165.6,1,Not_Canceled
135,123,1,Not_Canceled
6,129,0,Canceled
124,96.56,0,Not_Canceled
3,67,1,Not_Canceled
6,110,0,Not_Canceled
40,85.5,0,Not_Canceled
1,101.5,0,Not_Canceled
1,79,0,Not_Canceled
305,89,0,Canceled
29,201.25,3,Not_Canceled
0,168,2,Not_Canceled
56,119.7,2,Not_Canceled
12,187.5,1,Not_Canceled
55,150.45,2,Not_Canceled
53,120,0,Not_Canceled
220,156,1,Canceled
121,112.5,1,Not_Canceled
6,100.63,0,Not_Canceled
2,148.37,2,Not_Canceled
47,60,1,Not_Canceled
8,56,0,Not_Canceled
158,114.3,0,Canceled
2,110,0,Not_Canceled
1,170,2,Not_Canceled
42,133.03,1,Not_Canceled
32,73,0,Not_Canceled
63,133,1,Not_Canceled
54,74.8,1,Not_Canceled
67,89.25,0,Canceled
3,79,0,Not_Canceled
44,98.8,1,Canceled
38,52.39,0,Not_Canceled
73,89.25,3,Not_Canceled
240,105.3,1,Canceled
127,96.9,1,Not_Canceled
40,95,0,Not_Canceled
4,79,2,Not_Canceled
40,180,0,Not_Canceled
377,115,1,Canceled
16,120,1,Not_Canceled
0,0,1,Not_Canceled
210,72.75,0,Not_Canceled
292,115,0,Canceled
15,84.33,0,Not_Canceled
211,100,0,Canceled
70,99.3,0,Not_Canceled
114,106.74,1,Canceled
12,120.35,2,Not_Canceled
46,134.1,1,Not_Canceled
164,126.9,1,Canceled
11,87.01,1,Not_Canceled
77,87.31,0,Not_Canceled
51,125.1,2,Not_Canceled
118,110,0,Not_Canceled
24,116.1,0,Canceled
75,80,0,Canceled
205,90.95,1,Canceled
68,0,0,Not_Canceled
4,98.1,0,Canceled
53,83.92,1,Not_Canceled
22,117.67,2,Not_Canceled
65,119,1,Not_Canceled
135,92.28,2,Not_Canceled
193,120,0,Canceled
12,76.29,0,Not_Canceled
99,198.9,2,Not_Canceled
3,110.8,1,Not_Canceled
99,166.4,2,Canceled
18,149,2,Not_Canceled
87,100,0,Canceled
22,146,0,Not_Canceled
40,114.3,0,Canceled
305,89,0,Canceled
90,80.75,0,Not_Canceled
31,66.29,0,Canceled
119,71,1,Not_Canceled
79,70,0,Not_Canceled
70,105.3,1,Canceled
129,80.75,1,Canceled
73,85.5,0,Not_Canceled
103,89.25,0,Not_Canceled
0,151,1,Not_Canceled
14,100,0,Not_Canceled
44,131.58,0,Canceled
38,78.3,1,Not_Canceled
256,115,1,Canceled
39,87,0,Not_Canceled
141,75,0,Canceled
133,137.7,2,Not_Canceled
57,94.5,0,Canceled
5,137.67,0,Canceled
90,114.3,0,Canceled
19,129,0,Canceled
123,97.33,0,Canceled
88,198.9,1,Not_Canceled
80,79.2,0,Canceled
54,149.4,0,Not_Canceled
71,120,0,Not_Canceled
126,79.2,1,Canceled
0,70,0,Not_Canceled
180,100,1,Not_Canceled
16,86,1,Not_Canceled
124,94.5,0,Canceled
148,118.15,0,Not_Canceled
49,98.87,2,Not_Canceled
87,80.75,1,Not_Canceled
0,65,0,Not_Canceled
113,38.67,0,Not_Canceled
219,74,0,Not_Canceled
2,127,1,Not_Canceled
275,62.8,0,Canceled
0,83.03,0,Not_Canceled
226,105,1,Canceled
91,80,0,Not_Canceled
35,108.4,0,Not_Canceled
2,99.14,0,Not_Canceled
133,105.3,1,Not_Canceled
1,114,0,Not_Canceled
8,189,1,Canceled
56,109.8,0,Canceled
55,168.3,0,Canceled
4,65,0,Not_Canceled
160,96.9,1,Not_Canceled
78,93.6,0,Canceled
74,109,0,Not_Canceled
4,67,1,Not_Canceled
268,78,0,Canceled
54,126.9,1,Not_Canceled
39,71.1,0,Canceled
16,69.35,1,Not_Canceled
28,160.3,2,Canceled
41,149.4,1,Canceled
3,114.5,0,Not_Canceled
1,90,0,Not_Canceled
0,67.5,0,Not_Canceled
11,69.5,1,Not_Canceled
2,161,2,Not_Canceled
21,79,0,Canceled
27,141,0,Canceled
23,98,0,Canceled
21,58.65,1,Not_Canceled
112,120,1,Not_Canceled
3,136,0,Canceled
71,120,0,Not_Canceled
134,113.7,1,Not_Canceled
120,131.33,0,Not_Canceled
304,89,0,Canceled
221,73,0,Not_Canceled
84,141.69,1,Not_Canceled
1,159,0,Not_Canceled
304,89,0,Canceled
72,74.8,0,Canceled
17,187,0,Canceled
3,60.83,0,Not_Canceled
24,124,2,Not_Canceled
81,114.3,1,Not_Canceled
3,143,1,Not_Canceled
66,96.3,0,Not_Canceled
44,75,0,Not_Canceled
156,112.2,0,Canceled
116,105.3,0,Canceled
2,89,0,Not_Canceled
35,88.4,2,Not_Canceled
32,73,0,Not_Canceled
301,115,1,Canceled
8,73.9,0,Not_Canceled
381,69.5,1,Canceled
9,80.3,1,Not_Canceled
43,85,0,Not_Canceled
47,100,1,Not_Canceled
33,140.4,1,Not_Canceled
49,108,1,Not_Canceled
7,82,0,Not_Canceled
41,125.1,1,Not_Canceled
4,76.22,1,Not_Canceled
1,183,0,Not_Canceled
291,115,0,Canceled
70,9,1,Not_Canceled
0,65,0,Not_Canceled
7,151,0,Canceled
36,82.7,1,Not_Canceled
1,90,2,Not_Canceled
122,85,0,Not_Canceled
99,80,0,Not_Canceled
433,70,0,Canceled
159,99.45,0,Canceled
10,83.58,0,Not_Canceled
248,70.55,0,Canceled
256,115,1,Canceled
57,132.6,1,Not_Canceled
102,140.4,0,Not_Canceled
14,80,1,Not_Canceled
22,0,1,Not_Canceled
14,76,0,Not_Canceled
45,151.2,2,Not_Canceled
2,141,1,Not_Canceled
105,75,0,Canceled
3,123,0,Not_Canceled
0,160,0,Not_Canceled
2,0,0,Not_Canceled
1,89.5,1,Not_Canceled
181,120,0,Canceled
36,134.46,0,Canceled
247,115,1,Canceled
14,100,0,Not_Canceled
84,125.1,2,Not_Canceled
102,80.75,0,Not_Canceled
32,117.9,0,Canceled
275,110,0,Canceled
10,121,1,Not_Canceled
9,121,1,Not_Canceled
1,139,1,Not_Canceled
49,69.5,0,Not_Canceled
245,58.36,1,Canceled
3,79,0,Canceled
16,124.8,0,Not_Canceled
5,90,0,Not_Canceled
19,150,0,Canceled
3,90,1,Not_Canceled
0,148.67,0,Canceled
29,67.5,1,Not_Canceled
222,100.58,1,Canceled
164,100,0,Not_Canceled
178,108.3,0,Canceled
132,96.56,1,Not_Canceled
80,96.3,1,Not_Canceled
279,110,0,Canceled
128,100.29,3,Not_Canceled
244,85.5,1,Canceled
98,52.7,1,Not_Canceled
56,99,0,Canceled
127,132.3,2,Canceled
7,95,0,Not_Canceled
67,132.3,2,Not_Canceled
46,77.35,1,Not_Canceled
29,95,0,Not_Canceled
124,143.1,0,Canceled
76,79.2,1,Canceled
80,140.4,0,Canceled
71,88,0,Canceled
13,87,0,Not_Canceled
32,99,1,Not_Canceled
229,67.5,0,Canceled
66,75,0,Canceled
60,65,0,Not_Canceled
28,79.25,1,Canceled
70,64.67,1,Not_Canceled
1,102.6,0,Not_Canceled
183,80.1,2,Canceled
7,99,1,Not_Canceled
98,50.33,0,Not_Canceled
55,104,0,Not_Canceled
134,93.08,2,Not_Canceled
15,86,1,Not_Canceled
121,88.4,1,Not_Canceled
0,0,3,Not_Canceled
46,60,0,Not_Canceled
37,95,0,Not_Canceled
275,90,0,Canceled
143,143.1,1,Canceled
85,142.2,2,Not_Canceled
56,136.35,1,Canceled
24,139,1,Canceled
164,96.3,0,Canceled
9,12,1,Not_Canceled
37,83.9,1,Not_Canceled
0,165,0,Not_Canceled
1,163.5,0,Not_Canceled
66,105,1,Not_Canceled
157,91.38,0,Canceled
83,0,1,Not_Canceled
100,93.08,1,Not_Canceled
1,95.65,0,Not_Canceled
5,136,1,Not_Canceled
1,60,0,Canceled
1,85,0,Not_Canceled
141,163.8,1,Not_Canceled
144,85.5,1,Not_Canceled
63,79.2,0,Canceled
112,120,1,Not_Canceled
2,79,1,Not_Canceled
18,121,2,Not_Canceled
67,85,0,Canceled
47,119.17,0,Canceled
141,90,0,Not_Canceled
90,127.8,1,Canceled
239,107,1,Canceled
77,116.1,0,Canceled
12,108,1,Not_Canceled
293,93.67,0,Canceled
107,81.76,1,Not_Canceled
40,134.1,2,Not_Canceled
67,149.4,0,Canceled
14,90,0,Not_Canceled
95,119.85,1,Not_Canceled
5,55,0,Not_Canceled
52,116.1,0,Canceled
102,101.5,0,Canceled
29,101,1,Not_Canceled
13,160,2,Not_Canceled
92,90,0,Not_Canceled
29,143.18,1,Not_Canceled
95,37.33,1,Not_Canceled
103,115,0,Canceled
44,113.8,3,Not_Canceled
21,183.15,1,Not_Canceled
13,132.33,1,Not_Canceled
249,112.5,0,Canceled
124,72.25,2,Not_Canceled
110,70,0,Not_Canceled
275,110,0,Canceled
104,102.3,0,Canceled
249,96.3,0,Canceled
32,73,0,Not_Canceled
35,66.53,1,Not_Canceled
94,95.25,0,Not_Canceled
53,135.9,2,Not_Canceled
18,97.33,1,Not_Canceled
3,106,0,Canceled
45,134.1,1,Not_Canceled
3,65,0,Canceled
116,121.37,0,Canceled
199,115.8,1,Canceled
257,101.5,0,Canceled
40,67.5,1,Canceled
27,138.2,3,Not_Canceled
89,72.42,1,Not_Canceled
32,0,1,Not_Canceled
257,101.5,0,Canceled
0,67,0,Not_Canceled
12,80.42,0,Not_Canceled
6,65,0,Not_Canceled
174,70,0,Canceled
128,103.5,0,Canceled
44,87.2,0,Canceled
78,80.75,0,Not_Canceled
137,88.77,1,Not_Canceled
99,65,0,Canceled
164,100,0,Not_Canceled
57,90.67,1,Not_Canceled
108,72.25,3,Not_Canceled
8,98,0,Not_Canceled
54,62.37,0,Not_Canceled
7,125,0,Not_Canceled
126,97.75,0,Canceled
5,58,0,Not_Canceled
191,93.5,1,Canceled
0,129,0,Not_Canceled
50,52,2,Not_Canceled
210,72.75,0,Not_Canceled
38,81.9,1,Not_Canceled
40,95,0,Not_Canceled
26,153,0,Canceled
163,122.4,2,Not_Canceled
3,79,0,Canceled
12,61,0,Not_Canceled
54,104.4,1,Not_Canceled
54,78.77,1,Not_Canceled
29,105,0,Not_Canceled
151,71,0,Not_Canceled
55,97.2,1,Not_Canceled
0,0,1,Not_Canceled
179,121.5,2,Canceled
198,90,0,Canceled
2,65,0,Not_Canceled
6,0,0,Not_Canceled
1,129,0,Not_Canceled
87,72.25,0,Canceled
207,112.5,0,Canceled
16,91.5,1,Not_Canceled
1,65,2,Not_Canceled
156,72.25,0,Not_Canceled
129,118.8,0,Not_Canceled
64,131.4,1,Not_Canceled
279,110,0,Canceled
5,86,0,Not_Canceled
84,80,0,Not_Canceled
238,124.2,3,Not_Canceled
68,121.5,0,Canceled
57,90.67,1,Not_Canceled
2,107,0,Not_Canceled
26,109,2,Not_Canceled
104,91.6,2,Not_Canceled
140,72.25,2,Not_Canceled
6,0,0,Not_Canceled
0,88,0,Not_Canceled
11,79.5,0,Not_Canceled
29,77.5,2,Not_Canceled
7,149,2,Not_Canceled
134,163.34,2,Canceled
4,65,0,Not_Canceled
53,67.5,0,Canceled
1,129,1,Not_Canceled
101,90,2,Canceled
1,78.52,0,Not_Canceled
80,135.9,0,Not_Canceled
224,90.95,1,Not_Canceled
45,70.5,1,Not_Canceled
116,61,0,Canceled
77,75,1,Not_Canceled
7,111,1,Not_Canceled
7,139,1,Not_Canceled
34,152.1,0,Not_Canceled
39,101.5,0,Not_Canceled
0,141,1,Not_Canceled
193,120,0,Canceled
66,168.3,2,Not_Canceled
92,137.7,0,Not_Canceled
39,138.06,1,Canceled
197,160.6,0,Not_Canceled
50,159.3,2,Not_Canceled
86,61.68,1,Canceled
42,135,2,Not_Canceled
147,97.75,0,Canceled
35,73.1,1,Not_Canceled
8,101,0,Not_Canceled
64,67,0,Not_Canceled
253,115.2,2,Canceled
15,92.17,0,Not_Canceled
114,128.7,0,Canceled
80,75,0,Canceled
18,111,1,Not_Canceled
0,79,0,Not_Canceled
9,70,0,Not_Canceled
0,121,1,Not_Canceled
20,169,1,Canceled
50,127.8,2,Not_Canceled
133,103.7,0,Canceled
117,126.9,0,Not_Canceled
100,81.2,0,Not_Canceled
36,207.9,3,Not_Canceled
15,109.55,1,Not_Canceled
244,92.4,1,Not_Canceled
62,99,0,Canceled
192,110,0,Canceled
186,68.68,0,Not_Canceled
40,75.6,0,Canceled
97,104.96,2,Not_Canceled
3,104,0,Not_Canceled
43,166.5,1,Not_Canceled
274,115.2,1,Canceled
26,120,0,Not_Canceled
74,82.45,0,Canceled
103,63.58,0,Not_Canceled
229,80.75,0,Canceled
63,87.3,0,Canceled
186,112.01,1,Canceled
33,149,1,Canceled
220,90.95,1,Canceled
308,88,1,Canceled
68,183.6,0,Canceled
76,125.1,1,Not_Canceled
26,102.72,0,Canceled
45,118.8,2,Not_Canceled
53,134.45,3,Not_Canceled
83,112.2,0,Not_Canceled
23,95.98,0,Not_Canceled
0,150,1,Not_Canceled
27,108,0,Not_Canceled
211,100,0,Canceled
103,150.67,0,Not_Canceled
161,71,0,Not_Canceled
267,115.2,0,Canceled
0,98,2,Not_Canceled
3,77,0,Not_Canceled
12,93,0,Not_Canceled
205,94.5,1,Canceled
87,95.7,1,Not_Canceled
59,79.05,2,Not_Canceled
217,95.63,1,Canceled
80,94.6,1,Not_Canceled
19,91,1,Canceled
131,94.5,1,Not_Canceled
55,90,2,Canceled
22,140,0,Not_Canceled
51,102.7,1,Not_Canceled
13,91,0,Not_Canceled
10,169,2,Not_Canceled
144,112.03,1,Not_Canceled
1,169.33,0,Not_Canceled
25,104,1,Not_Canceled
117,72.5,0,Not_Canceled
6,81,1,Not_Canceled
37,64.8,1,Not_Canceled
18,187,3,Not_Canceled
377,115,1,Canceled
94,105.3,0,Canceled
4,133,2,Not_Canceled
151,71,0,Not_Canceled
1,192,1,Not_Canceled
2,72.2,0,Not_Canceled
57,74.8,1,Not_Canceled
8,111.35,1,Not_Canceled
115,123.75,1,Not_Canceled
24,87.78,2,Not_Canceled
31,77,0,Not_Canceled
43,60,0,Not_Canceled
33,59,0,Not_Canceled
6,87,2,Not_Canceled
1,139,2,Not_Canceled
279,110,0,Canceled
55,168.3,2,Not_Canceled
142,99.3,0,Not_Canceled
17,75,0,Not_Canceled
0,119,0,Not_Canceled
19,106.65,1,Not_Canceled
181,120,0,Canceled
74,87,0,Not_Canceled
157,108,0,Canceled
227,76.5,3,Not_Canceled
37,94.5,0,Not_Canceled
3,0,1,Not_Canceled
1,96,2,Not_Canceled
40,149.4,0,Not_Canceled
121,99.45,1,Not_Canceled
7,137,2,Not_Canceled
8,103,1,Not_Canceled
1,140,1,Not_Canceled
126,103.5,0,Canceled
122,68,0,Not_Canceled
164,100,0,Not_Canceled
219,96.3,1,Canceled
147,106.25,2,Not_Canceled
142,126.65,1,Canceled
160,145.8,2,Canceled
14,111.67,0,Not_Canceled
213,130,0,Canceled
80,81.25,0,Not_Canceled
121,120.6,1,Not_Canceled
186,121.5,0,Canceled
15,165,1,Canceled
12,60,0,Not_Canceled
7,144,0,Not_Canceled
164,115.6,0,Canceled
39,98.94,2,Not_Canceled
19,95,0,Not_Canceled
148,97.5,0,Canceled
101,94.5,2,Not_Canceled
26,75,0,Not_Canceled
3,133,1,Not_Canceled
91,132.3,2,Canceled
102,101.5,0,Canceled
98,65,0,Not_Canceled
232,75.65,0,Not_Canceled
18,95,0,Not_Canceled
39,101.5,0,Not_Canceled
18,104,0,Not_Canceled
49,81.9,1,Not_Canceled
247,115,1,Canceled
122,85,0,Not_Canceled
5,131,0,Canceled
6,122.48,3,Not_Canceled
30,98.1,0,Canceled
100,91.38,1,Not_Canceled
1,60,0,Canceled
21,131.35,1,Not_Canceled
39,101.5,0,Not_Canceled
166,110,0,Canceled
259,89,0,Canceled
116,61,0,Canceled
37,118.1,1,Not_Canceled
2,209.5,2,Not_Canceled
184,82.12,2,Canceled
80,168.3,0,Canceled
1,90,1,Not_Canceled
37,105,0,Not_Canceled
122,85,0,Not_Canceled
61,91,0,Not_Canceled
224,65,0,Not_Canceled
222,96.3,1,Canceled
21,210,1,Not_Canceled
95,183.6,1,Not_Canceled
39,97.4,1,Not_Canceled
21,127,0,Not_Canceled
75,105,0,Canceled
107,81.9,0,Canceled
151,128.56,1,Canceled
14,125.2,0,Canceled
192,95,0,Not_Canceled
34,119,1,Canceled
173,126.9,1,Canceled
6,91,1,Not_Canceled
12,65,0,Not_Canceled
80,96.3,1,Not_Canceled
67,75.65,0,Not_Canceled
2,170,0,Canceled
72,97.54,0,Not_Canceled
5,128,2,Not_Canceled
61,74.61,1,Not_Canceled
133,104.76,1,Canceled
4,131.75,1,Not_Canceled
30,83.16,1,Not_Canceled
304,89,0,Canceled
5,130,1,Not_Canceled
71,98,0,Not_Canceled
70,95.2,0,Canceled
1,65,0,Not_Canceled
37,105,0,Not_Canceled
22,148,1,Not_Canceled
74,109,0,Not_Canceled
346,115,1,Canceled
131,92.25,0,Canceled
152,140.7,2,Canceled
3,71.2,0,Not_Canceled
96,70,0,Not_Canceled
6,149,1,Not_Canceled
1,80,0,Not_Canceled
146,95,0,Canceled
19,148,1,Not_Canceled
53,143.1,0,Not_Canceled
150,96.3,3,Not_Canceled
124,88.76,1,Not_Canceled
151,143.28,1,Canceled
273,95,0,Canceled
17,60,1,Not_Canceled
70,170.1,0,Canceled
0,129,1,Not_Canceled
3,89,0,Not_Canceled
50,80.1,2,Not_Canceled
124,96.3,2,Not_Canceled
57,118.8,2,Not_Canceled
126,90.53,2,Not_Canceled
9,104,0,Not_Canceled
28,97,0,Not_Canceled
117,99.45,1,Not_Canceled
3,65,0,Not_Canceled
188,130,0,Canceled
138,101.49,1,Not_Canceled
49,86.28,0,Canceled
109,80.1,1,Not_Canceled
275,90,0,Canceled
31,83.9,1,Not_Canceled
14,65.8,2,Not_Canceled
6,89,0,Canceled
1,107,0,Not_Canceled
1,111,1,Not_Canceled
36,71.3,1,Not_Canceled
43,85.5,0,Not_Canceled
67,71.74,1,Not_Canceled
17,80,0,Not_Canceled
40,104.1,0,Canceled
386,115,1,Canceled
199,102.85,0,Not_Canceled
91,140.4,0,Canceled
40,201.95,0,Canceled
69,120,0,Canceled
33,85.5,0,Not_Canceled
122,116.1,2,Not_Canceled
0,109,0,Not_Canceled
178,124.5,0,Canceled
84,89.25,2,Not_Canceled
3,82.88,0,Not_Canceled
36,80,0,Not_Canceled
4,0,2,Not_Canceled
173,121.5,0,Canceled
0,79,0,Not_Canceled
2,81,1,Not_Canceled
154,80.75,0,Not_Canceled
